INDEX,COLOR,OUT_INDEX,OUTPUT_DATA_REL,OUTPUT_DATA_FMT,OUTPUT_DATA_RAW
5303,WHITE,225,c2c3,c2c3,c2c3
5304,WHITE,245,d2d4,d2d4,d2d4
5305,WHITE,52,c1e3,c1e3,c1e3
5306,WHITE,403,c3d4,c3d4,c3d4
5307,WHITE,643,e4e5,e4e5,e4e5
5308,WHITE,1460,b1c3,b1c3,b1c3
5309,WHITE,201,b2c3,b2c3,b2c3
5310,WHITE,389,b3c2,b3c2,b3c2
5311,WHITE,179,a2a4,a2a4,a2a4
5312,WHITE,84,d1b1,d1b1,d1b1
5313,WHITE,217,c2g6,c2g6,c2g6
5314,WHITE,544,a4b5,a4b5,a4b5
5315,WHITE,29,b1b5,b1b5,b1b5
5316,WHITE,767,b5a4,b5a4,b5a4
5317,WHITE,1561,f3d2,f3d2,f3d2
5318,WHITE,542,a4c6,a4c6,a4c6
5319,WHITE,975,c6e6,c6e6,c6e6
5320,WHITE,105,e1b1,e1b1,e1b1
5321,WHITE,143,g1f1,g1f1,g1f1
5322,WHITE,120,f1e2,f1e2,f1e2
5323,WHITE,317,g2g3,g2g3,g2g3
5324,WHITE,503,g3g4,g3g4,g3g4
5325,WHITE,339,h2h3,h2h3,h2h3
5326,WHITE,7,a1a6,a1a6,a1a6
5327,WHITE,1499,d2f3,d2f3,d2f3
5328,WHITE,29,b1b5,b1b5,b1b5
5329,WHITE,272,e2d3,e2d3,e2d3
5330,WHITE,450,e3g5,e3g5,e3g5
5331,WHITE,617,d4c5,d4c5,d4c5
5332,WHITE,896,g5e3,g5e3,g5e3
5333,WHITE,295,f2e3,f2e3,f2e3
5334,WHITE,525,h3h4,h3h4,h3h4
5335,WHITE,925,a6a7,a6a7,a6a7
5336,WHITE,1559,f3d4,f3d4,f3d4
5337,WHITE,248,d2d3,d2d3,d2d3
5338,WHITE,1462,b1d2,b1d2,b1d2
5339,WHITE,317,g2g3,g2g3,g2g3
5340,WHITE,337,h2h4,h2h4,h2h4
5341,WHITE,1479,g1h3,g1h3,g1h3
5342,WHITE,118,f1g2,f1g2,f1g2
5343,WHITE,1,O-O,O-O,e1g1
5344,WHITE,268,e2e4,e2e4,e2e4
5345,WHITE,428,d3e4,d3e4,d3e4
5346,WHITE,181,a2a3,a2a3,a2a3
5347,WHITE,76,d1e2,d1e2,d1e2
5348,WHITE,294,f2f3,f2f3,f2f3
5349,WHITE,139,g1h2,g1h2,g1h2
5350,WHITE,124,f1d1,f1d1,f1d1
5351,WHITE,281,e2e1,e2e1,e2e1
5352,WHITE,1501,d2f1,d2f1,d2f1
5353,WHITE,103,e1d1,e1d1,e1d1
5354,WHITE,82,d1e1,d1e1,d1e1
5355,WHITE,52,c1e3,c1e3,c1e3
5356,WHITE,97,e1f2,e1f2,e1f2
5357,WHITE,19,a1e1,a1e1,a1e1
5358,WHITE,225,c2c3,c2c3,c2c3
5359,WHITE,1571,h3f4,h3f4,h3f4
5360,WHITE,453,e3f4,e3f4,e3f4
5361,WHITE,1476,f1e3,f1e3,f1e3
5362,WHITE,103,e1d1,e1d1,e1d1
5363,WHITE,305,f2e1,f2e1,f2e1
5364,WHITE,643,e4e5,e4e5,e4e5
5365,WHITE,665,f4h6,f4h6,f4h6
5366,WHITE,479,f3f4,f3f4,f3f4
5367,WHITE,328,g2f1,g2f1,g2f1
5368,WHITE,102,e1f1,e1f1,e1f1
5369,WHITE,74,d1d3,d1d3,d1d3
5370,WHITE,117,f1d3,f1d3,f1d3
5371,WHITE,404,c3c4,c3c4,c3c4
5372,WHITE,1548,e3f5,e3f5,e3f5
5373,BLACK,181,a2a3,h7h6,h7h6
5374,BLACK,200,b2b4,g7g5,g7g5
5375,BLACK,57,c1b2,f8g7,f8g7
5376,BLACK,271,e2e3,d7d6,d7d6
5377,BLACK,291,f2f4,c7c5,c7c5
5378,BLACK,670,f4e5,c5d4,c5d4
5379,BLACK,1480,g1f3,b8c6,b8c6
5380,BLACK,566,b4b5,g5g4,g5g4
5381,BLACK,755,b5c6,g4f3,g4f3
5382,BLACK,318,g2f3,b7c6,b7c6
5383,BLACK,163,h1g1,a8b8,a8b8
5384,BLACK,359,a3a4,h6h5,h6h5
5385,BLACK,91,e1h4,d8a5,d8a5
5386,BLACK,199,b2d4,g7e5,g7e5
5387,BLACK,720,h4d4,a5e5,a5e5
5388,BLACK,110,f1a6,c8h3,c8h3
5389,BLACK,129,g1g7,b8b2,b8b2
5390,BLACK,76,d1e2,e8d7,e8d7
5391,BLACK,922,a6c8,h3f1,h3f1
5392,BLACK,272,e2d3,d7e6,d7e6
5393,BLACK,621,d4e4,e5d5,e5d5
5394,BLACK,438,d3e2,e6d7,e6d7
5395,BLACK,1349,c8h3,f1a6,f1a6
5396,BLACK,1460,b1c3,g8f6,g8f6
5397,BLACK,281,e2e1,d7d8,d7d8
5398,BLACK,1536,c3e2,f6d7,f6d7
5399,BLACK,1503,e2f4,d7c5,d7c5
5400,BLACK,1609,f4e6,c5d3,c5d3
5401,BLACK,1710,e6f4,d3c5,d3c5
5402,BLACK,13,a1a3,h8h6,h8h6
5403,BLACK,522,h3e6,a6d3,a6d3
5404,BLACK,97,e1f2,d8c7,d8c7
5405,BLACK,304,f2f1,c7c8,c7c8
5406,BLACK,119,f1f2,c8c7,c8c7
5407,BLACK,1031,e6d5,d3e4,d3e4
5408,BLACK,817,d5c4,e4f5,e4f5
5409,BLACK,370,a3a1,h6h8,h6h8
5410,BLACK,297,f2g2,c7b7,c7b7
5411,BLACK,16,a1h1,h8a8,h8a8
5412,BLACK,326,g2h1,b7a8,b7a8
5413,BLACK,601,c4b3,f5g6,f5g6
5414,BLACK,377,b3d5,g6e4,g6e4
5415,BLACK,823,d5a2,e4h7,e4h7
5416,BLACK,1609,f4e6,c5d3,c5d3
5417,BLACK,162,h1g2,a8b7,a8b7
5418,BLACK,180,a2b3,h7g6,h7g6
5419,BLACK,379,b3c4,g6f5,g6f5
5420,BLACK,1710,e6f4,d3c5,d3c5
5421,BLACK,320,g2f2,b7c7,b7c7
5422,BLACK,1611,f4d5,c5e4,c5e4
5423,BLACK,601,c4b3,f5g6,f5g6
5424,BLACK,1651,d5c3,e4f6,e4f6
5425,BLACK,293,f2g3,c7b6,c7b6
5426,BLACK,1534,c3e4,f6d5,f6d5
5427,BLACK,1601,e4d6,d5e3,d5e3
5428,BLACK,248,d2d3,e7e6,e7e6
5429,BLACK,504,g3f4,b6c5,b6c5
5430,BLACK,454,e3e4,d6d5,d6d5
5431,BLACK,1703,d6c4,e3f5,e3f5
5432,BLACK,1588,c4e3,f5d6,f5d6
5433,BLACK,643,e4e5,d5d4,d5d4
5434,BLACK,673,f4e4,c5d5,c5d5
5435,BLACK,653,e4e3,d5d6,d5d6
5436,BLACK,454,e3e4,d6d5,d6d5
5437,BLACK,429,d3d4,e6e5,e6e5
5438,BLACK,616,d4d5,e5e4,e5e4
5439,BLACK,642,e4f5,d5c4,d5c4
5440,BLACK,806,d5d6,e4e3,e4e3
5441,BLACK,859,f5f6,c4c3,c4c3
5442,BLACK,1045,f6f7,c3c2,c3c2
5443,BLACK,1224,f7f8,c2c1,c2c1
5444,BLACK,1403,f8f7,c1c2,c1c2
5445,WHITE,248,d2d3,d2d3,d2d3
5446,WHITE,1462,b1d2,b1d2,b1d2
5447,WHITE,317,g2g3,g2g3,g2g3
5448,WHITE,118,f1g2,f1g2,f1g2
5449,WHITE,339,h2h3,h2h3,h2h3
5450,WHITE,222,c2c4,c2c4,c2c4
5451,WHITE,181,a2a3,a2a3,a2a3
5452,WHITE,200,b2b4,b2b4,b2b4
5453,WHITE,57,c1b2,c1b2,c1b2
5454,WHITE,1480,g1f3,g1f3,g1f3
5455,WHITE,271,e2e3,e2e3,e2e3
5456,WHITE,1556,f3g5,f3g5,f3g5
5457,WHITE,291,f2f4,f2f4,f2f4
5458,WHITE,1499,d2f3,d2f3,d2f3
5459,WHITE,78,d1c2,d1c2,d1c2
5460,WHITE,503,g3g4,g3g4,g3g4
5461,WHITE,453,e3f4,e3f4,e3f4
5462,WHITE,526,h3g4,h3g4,h3g4
5463,WHITE,0,O-O-O,O-O-O,e1c1
5464,WHITE,1556,f3g5,f3g5,f3g5
5465,WHITE,313,g2d5,g2d5,g2d5
5466,WHITE,668,f4g5,f4g5,f4g5
5467,WHITE,227,c2h2,c2h2,c2h2
5468,WHITE,329,h2h8,h2h8,h2h8
5469,WHITE,1445,h8g7,h8g7,h8g7
5470,WHITE,195,b2f6,b2f6,b2f6
5471,WHITE,805,d5e6,d5e6,d5e6
5472,WHITE,149,h1h8,h1h8,h1h8
5473,BLACK,181,a2a3,h7h6,h7h6
5474,BLACK,339,h2h3,a7a6,a7a6
5475,BLACK,248,d2d3,e7e6,e7e6
5476,BLACK,268,e2e4,d7d5,d7d5
5477,BLACK,428,d3e4,e6d5,e6d5
5478,BLACK,55,c1d2,f8e7,f8e7
5479,BLACK,1460,b1c3,g8f6,g8f6
5480,BLACK,1,O-O,O-O,e8g8
5481,BLACK,291,f2f4,c7c5,c7c5
5482,BLACK,1480,g1f3,b8c6,b8c6
5483,BLACK,670,f4e5,c5d4,c5d4
5484,BLACK,1532,c3d5,f6e4,f6e4
5485,BLACK,644,e4d5,d5e4,d5e4
5486,BLACK,117,f1d3,c8e6,c8e6
5487,BLACK,1556,f3g5,c6b4,c6b4
5488,BLACK,1671,g5e4,b4d5,b4d5
5489,BLACK,428,d3e4,e6d5,e6d5
5490,BLACK,641,e4c6,d5f3,d5f3
5491,BLACK,61,c1e1,f8d8,f8d8
5492,BLACK,86,e1e8,d8d1,d8d1
5493,BLACK,164,h1f1,a8c8,a8c8
5494,BLACK,107,f1f8,c8c1,c8c1
5495,BLACK,1376,e8f8,d1c1,d1c1
5496,BLACK,1395,f8h8,c1a1,c1a1
5497,BLACK,1438,h8f8,a1c1,a1c1
5498,BLACK,525,h3h4,a6a5,a6a5
5499,BLACK,1406,f8f6,c1c3,c1c3
5500,BLACK,202,b2b3,g7g6,g7g6
5501,BLACK,35,b1b2,g8g7,g8g7
5502,BLACK,359,a3a4,h6h5,h6h5
5503,BLACK,225,c2c3,f7f6,f7f6
5504,BLACK,203,b2a3,g7h6,g7h6
5505,BLACK,404,c3c4,f6f5,f6f5
5506,BLACK,1049,f6e6,c3d3,c3d3
5507,BLACK,1024,e6f6,d3c3,d3c3
5508,BLACK,1049,f6e6,c3d3,c3d3
5509,BLACK,1024,e6f6,d3c3,d3c3
5510,BLACK,1049,f6e6,c3d3,c3d3
5511,BLACK,1024,e6f6,d3c3,d3c3
5512,BLACK,367,a3b2,h6g7,h6g7
5513,BLACK,1051,f6c6,c3f3,c3f3
5514,BLACK,980,c6c5,f3f4,f3f4
5515,BLACK,788,c5a5,f4h4,f4h4
5516,BLACK,731,a5a8,h4h1,h4h1
5517,BLACK,1296,a8b8,h1g1,h1g1
5518,BLACK,380,b3b4,g6g5,g6g5
5519,BLACK,201,b2c3,g7f6,g7f6
5520,BLACK,403,c3d4,f6e5,f6e5
5521,BLACK,626,d4d3,e5e6,e5e6
5522,BLACK,438,d3e2,e6d7,e6d7
5523,BLACK,545,a4a5,h5h4,h5h4
5524,BLACK,735,a5a6,h4h3,h4h3
5525,BLACK,275,e2f2,d7c7,d7c7
5526,BLACK,1312,b8g8,g1b1,g1b1
5527,BLACK,1426,g8g6,b1b3,b1b3
5528,BLACK,566,b4b5,g5g4,g5g4
5529,BLACK,293,f2g3,c7b6,c7b6
5530,BLACK,505,g3h3,b6a6,b6a6
5531,BLACK,1075,g6c6,b3f3,b3f3
5532,WHITE,245,d2d4,d2d4,d2d4
5533,WHITE,1480,g1f3,g1f3,g1f3
5534,WHITE,50,c1f4,c1f4,c1f4
5535,WHITE,339,h2h3,h2h3,h2h3
5536,WHITE,83,d1c1,d1c1,d1c1
5537,WHITE,271,e2e3,e2e3,e2e3
5538,WHITE,1462,b1d2,b1d2,b1d2
5539,WHITE,222,c2c4,c2c4,c2c4
5540,WHITE,590,c4c5,c4c5,c4c5
5541,WHITE,200,b2b4,b2b4,b2b4
5542,WHITE,1500,d2b3,d2b3,d2b3
5543,WHITE,1561,f3d2,f3d2,f3d2
5544,WHITE,55,c1d2,c1d2,c1d2
5545,WHITE,566,b4b5,b4b5,b4b5
5546,WHITE,667,f4d6,f4d6,f4d6
5547,WHITE,755,b5c6,b5c6,b5c6
5548,WHITE,246,d2b4,d2b4,d2b4
5549,WHITE,1527,b3a5,b3a5,b3a5
5550,WHITE,562,b4b7,b4b7,b4b7
5551,WHITE,1131,b7c8,b7c8,b7c8
5552,WHITE,0,O-O-O,O-O-O,e1c1
5553,WHITE,455,e3d4,e3d4,e3d4
5554,WHITE,1626,a5b7,a5b7,a5b7
5555,WHITE,110,f1a6,f1a6,f1a6
5556,WHITE,165,h1e1,h1e1,h1e1
5557,WHITE,291,f2f4,f2f4,f2f4
5558,WHITE,1734,b7d6,b7d6,b7d6
5559,WHITE,77,d1d2,d1d2,d1d2
5560,BLACK,294,f2f3,c7c6,c7c6
5561,BLACK,202,b2b3,g7g6,g7g6
5562,BLACK,271,e2e3,d7d6,d7d6
5563,BLACK,314,g2g4,b7b5,b7b5
5564,BLACK,339,h2h3,a7a6,a7a6
5565,BLACK,1481,g1e2,b8d7,b8d7
5566,BLACK,118,f1g2,c8b7,c8b7
5567,BLACK,245,d2d4,e7e5,e7e5
5568,BLACK,1460,b1c3,g8f6,g8f6
5569,BLACK,57,c1b2,f8g7,f8g7
5570,BLACK,479,f3f4,c6c5,c6c5
5571,BLACK,455,e3d4,d6e5,d6e5
5572,BLACK,669,f4f5,c5c4,c5c4
5573,BLACK,1532,c3d5,f6e4,f6e4
5574,BLACK,313,g2d5,b7e4,b7e4
5575,BLACK,99,e1d2,d8e7,d8e7
5576,BLACK,818,d5f3,e4c6,e4c6
5577,BLACK,164,h1f1,a8c8,a8c8
5578,BLACK,478,f3g4,c6b5,c6b5
5579,BLACK,247,d2e3,e7d6,e7d6
5580,BLACK,77,d1d2,e8e7,e8e7
5581,BLACK,119,f1f2,c8c7,c8c7
5582,BLACK,694,g4f5,b5c4,b5c4
5583,BLACK,16,a1h1,h8a8,h8a8
5584,BLACK,525,h3h4,a6a5,a6a5
5585,BLACK,1507,e2g1,d7b8,d7b8
5586,BLACK,225,c2c3,f7f6,f7f6
5587,BLACK,203,b2a3,g7h6,g7h6
5588,BLACK,254,d2c2,e7f7,e7f7
5589,BLACK,291,f2f4,c7c5,c7c5
5590,BLACK,358,a3b4,h6g5,h6g5
5591,BLACK,232,c2b2,f7g7,f7g7
5592,BLACK,715,h4h5,a5a4,a5a4
5593,BLACK,161,h1h2,a8a7,a8a7
5594,BLACK,905,h5h6,a4a3,a4a3
5595,BLACK,671,f4h4,c5a5,c5a5
5596,BLACK,1091,h6h7,a3a2,a3a2
5597,BLACK,1878,h7h8q,a2a1q,a2a1q
5598,BLACK,339,h2h3,a7a6,a7a6
5599,BLACK,181,a2a3,h7h6,h7h6
5600,BLACK,248,d2d3,e7e6,e7e6
5601,BLACK,202,b2b3,g7g6,g7g6
5602,BLACK,271,e2e3,d7d6,d7d6
5603,BLACK,317,g2g3,b7b6,b7b6
5604,BLACK,57,c1b2,f8g7,f8g7
5605,BLACK,118,f1g2,c8b7,c8b7
5606,BLACK,195,b2f6,g7c3,g7c3
5607,BLACK,429,d3d4,e6e5,e6e5
5608,BLACK,504,g3f4,b6c5,b6c5
5609,BLACK,1481,g1e2,b8d7,b8d7
5610,BLACK,328,g2f1,b7c8,b7c8
5611,BLACK,526,h3g4,a6b5,a6b5
5612,BLACK,1505,e2g3,d7b6,d7b6
5613,BLACK,120,f1e2,c8d7,c8d7
5614,BLACK,455,e3d4,d6e5,d6e5
5615,BLACK,1565,g3f5,b6c4,b6c4
5616,BLACK,1462,b1d2,g8e7,g8e7
5617,BLACK,1501,d2f1,e7c8,e7c8
5618,BLACK,1667,f5e3,c4d6,c4d6
5619,BLACK,1475,f1g3,c8b6,c8b6
5620,BLACK,225,c2c3,f7f6,f7f6
5621,BLACK,403,c3d4,f6e5,f6e5
5622,BLACK,295,f2e3,c7d6,c7d6
5623,BLACK,269,e2c4,d7f5,d7f5
5624,BLACK,1,O-O,O-O,e8g8
5625,BLACK,34,b1c2,g8f7,g8f7
5626,BLACK,97,e1f2,d8c7,d8c7
5627,BLACK,453,e3f4,d6c5,d6c5
5628,BLACK,295,f2e3,c7d6,c7d6
5629,BLACK,463,e3f2,d6c7,d6c7
5630,BLACK,669,f4f5,c5c4,c5c4
5631,BLACK,60,c1f1,f8c8,f8c8
5632,BLACK,859,f5f6,c4c3,c4c3
5633,BLACK,119,f1f2,c8c7,c8c7
5634,BLACK,616,d4d5,e5e4,e5e4
5635,BLACK,1566,g3e4,b6d5,b6d5
5636,BLACK,297,f2g2,c7b7,c7b7
5637,BLACK,1603,e4c5,d5f4,d5f4
5638,BLACK,1636,c5d7,f4e2,f4e2
5639,BLACK,1745,d7f6,e2c3,e2c3
5640,BLACK,314,g2g4,b7b5,b7b5
5641,BLACK,688,g4g7,b5b2,b5b2
5642,BLACK,1254,g7b7,b2g2,b2g2
5643,BLACK,359,a3a4,h6h5,h6h5
5644,BLACK,1134,b7h7,g2a2,g2a2
5645,BLACK,225,c2c3,f7f6,f7f6
5646,BLACK,1278,h7h6,a2a3,a2a3
5647,BLACK,404,c3c4,f6f5,f6f5
5648,BLACK,1096,h6d6,a3e3,a3e3
5649,BLACK,1005,d6d5,e3e4,e3e4
5650,BLACK,590,c4c5,f5f4,f5f4
5651,BLACK,803,d5d7,e4e2,e4e2
5652,BLACK,1188,d7d6,e2e3,e2e3
5653,BLACK,1003,d6a6,e3h3,e3h3
5654,BLACK,926,a6h6,h3a3,h3a3
5655,BLACK,787,c5b5,f4g4,f4g4
5656,BLACK,764,b5a5,g4h4,g4h4
5657,BLACK,1091,h6h7,a3a2,a3a2
5658,BLACK,1280,h7h5,a2a4,a2a4
5659,BLACK,911,h5c5,a4f4,a4f4
5660,BLACK,780,c5c6,f4f3,f4f3
5661,BLACK,970,c6c7,f3f2,f3f2
5662,BLACK,1173,c7c3,f2f6,f2f6
5663,BLACK,406,c3h3,f6a6,f6a6
5664,BLACK,521,h3h6,a6a3,a6a3
5665,BLACK,1100,h6h5,a3a4,a3a4
5666,BLACK,905,h5h6,a4a3,a4a3
5667,BLACK,1093,h6g6,a3b3,a3b3
5668,BLACK,1077,g6a6,b3h3,b3h3
5669,BLACK,931,a6c6,h3f3,h3f3
5670,BLACK,980,c6c5,f3f4,f3f4
5671,BLACK,787,c5b5,f4g4,f4g4
5672,WHITE,248,d2d3,d2d3,d2d3
5673,WHITE,317,g2g3,g2g3,g2g3
5674,WHITE,118,f1g2,f1g2,f1g2
5675,WHITE,225,c2c3,c2c3,c2c3
5676,WHITE,181,a2a3,a2a3,a2a3
5677,WHITE,359,a3a4,a3a4,a3a4
5678,WHITE,1461,b1a3,b1a3,b1a3
5679,WHITE,48,c1g5,c1g5,c1g5
5680,WHITE,884,g5f6,g5f6,g5f6
5681,WHITE,268,e2e4,e2e4,e2e4
5682,WHITE,337,h2h4,h2h4,h2h4
5683,WHITE,1480,g1f3,g1f3,g1f3
5684,WHITE,78,d1c2,d1c2,d1c2
5685,WHITE,328,g2f1,g2f1,g2f1
5686,WHITE,1561,f3d2,f3d2,f3d2
5687,WHITE,1498,d2c4,d2c4,d2c4
5688,WHITE,226,c2b3,c2b3,c2b3
5689,WHITE,1522,a3b5,a3b5,a3b5
5690,WHITE,544,a4b5,a4b5,a4b5
5691,WHITE,98,e1e2,e1e2,e1e2
5692,WHITE,115,f1h3,f1h3,f1h3
5693,WHITE,18,a1f1,a1f1,a1f1
5694,WHITE,526,h3g4,h3g4,h3g4
5695,WHITE,702,g4h3,g4h3,g4h3
5696,WHITE,294,f2f3,f2f3,f2f3
5697,WHITE,503,g3g4,g3g4,g3g4
5698,WHITE,526,h3g4,h3g4,h3g4
5699,WHITE,122,f1g1,f1g1,f1g1
5700,WHITE,389,b3c2,b3c2,b3c2
5701,WHITE,157,h1h4,h1h4,h1h4
5702,WHITE,235,c2c1,c2c1,c2c1
5703,WHITE,142,g1h1,g1h1,g1h1
5704,WHITE,159,h1h3,h1h3,h1h3
5705,WHITE,58,c1h1,c1h1,c1h1
5706,WHITE,159,h1h3,h1h3,h1h3
5707,WHITE,276,e2d2,e2d2,e2d2
5708,WHITE,254,d2c2,d2c2,d2c2
5709,WHITE,687,g4c8,g4c8,g4c8
5710,WHITE,526,h3g4,h3g4,h3g4
5711,WHITE,236,c2b1,c2b1,c2b1
5712,WHITE,34,b1c2,b1c2,b1c2
5713,WHITE,236,c2b1,c2b1,c2b1
5714,WHITE,689,g4d7,g4d7,g4d7
5715,WHITE,1339,c8d7,c8d7,c8d7
5716,WHITE,36,b1a2,b1a2,b1a2
5717,WHITE,181,a2a3,a2a3,a2a3
5718,WHITE,359,a3a4,a3a4,a3a4
5719,WHITE,200,b2b4,b2b4,b2b4
5720,WHITE,403,c3d4,c3d4,c3d4
5721,WHITE,552,a4b4,a4b4,a4b4
5722,WHITE,1177,d7e8,d7e8,d7e8
5723,WHITE,1384,e8g6,e8g6,e8g6
5724,WHITE,1591,c4b2,c4b2,c4b2
5725,WHITE,1080,g6f5,g6f5,g6f5
5726,WHITE,642,e4f5,e4f5,e4f5
5727,WHITE,573,b4c4,b4c4,b4c4
5728,WHITE,589,c4d5,c4d5,c4d5
5729,WHITE,807,d5c6,d5c6,d5c6
5730,WHITE,969,c6d7,c6d7,c6d7
5731,WHITE,1178,d7d8,d7d8,d7d8
5732,WHITE,1487,b2c4,b2c4,b2c4
5733,WHITE,1362,d8c7,d8c7,d8c7
5734,WHITE,1166,c7b6,c7b6,c7b6
5735,WHITE,1590,c4d2,c4d2,c4d2
5736,WHITE,1501,d2f1,d2f1,d2f1
5737,WHITE,955,b6c5,b6c5,b6c5
5738,WHITE,1475,f1g3,f1g3,f1g3
5739,WHITE,1569,g3f1,g3f1,g3f1
5740,WHITE,756,b5b6,b5b6,b5b6
5741,WHITE,946,b6b7,b6b7,b6b7
5742,WHITE,1810,b7b8q,b7b8q,b7b8q
5743,WHITE,1331,b8b1,b8b1,b8b1
5744,WHITE,30,b1e4,b1e4,b1e4
5745,WHITE,660,e4b1,e4b1,e4b1
5746,BLACK,317,g2g3,b7b6,b7b6
5747,BLACK,118,f1g2,c8b7,c8b7
5748,BLACK,248,d2d3,e7e6,e7e6
5749,BLACK,48,c1g5,f8b4,f8b4
5750,BLACK,1460,b1c3,g8f6,g8f6
5751,BLACK,268,e2e4,d7d5,d7d5
5752,BLACK,92,e1e4,d8d5,d8d5
5753,BLACK,884,g5f6,b4c3,b4c3
5754,BLACK,651,e4a4,d5h5,d5h5
5755,BLACK,540,a4d7,h5e2,h5e2
5756,BLACK,1481,g1e2,b8d7,b8d7
5757,BLACK,76,d1e2,e8d7,e8d7
5758,BLACK,313,g2d5,b7e4,b7e4
5759,BLACK,181,a2a3,h7h6,h7h6
5760,BLACK,18,a1f1,h8c8,h8c8
5761,BLACK,291,f2f4,c7c5,c7c5
5762,BLACK,669,f4f5,c5c4,c5c4
5763,BLACK,823,d5a2,e4h7,e4h7
5764,BLACK,1534,c3e4,f6d5,f6d5
5765,BLACK,503,g3g4,b6b5,b6b5
5766,BLACK,163,h1g1,a8b8,a8b8
5767,BLACK,693,g4g5,b5b4,b5b4
5768,BLACK,859,f5f6,c4c3,c4c3
5769,BLACK,1602,e4g5,d5b4,d5b4
5770,BLACK,1669,g5f7,b4c2,b4c2
5771,BLACK,122,f1g1,c8b8,c8b8
5772,BLACK,135,g1g4,b8b5,b8b5
5773,BLACK,688,g4g7,b5b2,b5b2
5774,BLACK,172,a2f7,h7c2,h7c2
5775,BLACK,429,d3d4,e6e5,e6e5
5776,BLACK,1242,f7b3,c2g6,c2g6
5777,BLACK,1045,f6f7,c3c2,c3c2
5778,BLACK,377,b3d5,g6e4,g6e4
5779,BLACK,1247,g7g8,b2b1,b2b1
5780,BLACK,807,d5c6,e4f3,e4f3
5781,BLACK,1417,g8f8,b1c1,b1c1
5782,BLACK,981,c6b5,f3g4,f3g4
5783,BLACK,765,b5c4,g4f5,g4f5
5784,BLACK,339,h2h3,a7a6,a7a6
5785,BLACK,225,c2c3,f7f6,f7f6
5786,BLACK,601,c4b3,f5g6,f5g6
5787,BLACK,404,c3c4,f6f5,f6f5
5788,BLACK,590,c4c5,f5f4,f5f4
5789,BLACK,616,d4d5,e5e4,e5e4
5790,BLACK,377,b3d5,g6e4,g6e4
5791,BLACK,780,c5c6,f4f3,f4f3
5792,BLACK,271,e2e3,d7d6,d7d6
5793,BLACK,454,e3e4,d6d5,d6d5
5794,BLACK,642,e4f5,d5c4,d5c4
5795,BLACK,858,f5g6,c4b3,c4b3
5796,WHITE,248,d2d3,d2d3,d2d3
5797,WHITE,181,a2a3,a2a3,a2a3
5798,WHITE,1480,g1f3,g1f3,g1f3
5799,WHITE,268,e2e4,e2e4,e2e4
5800,WHITE,428,d3e4,d3e4,d3e4
5801,WHITE,117,f1d3,f1d3,f1d3
5802,WHITE,1462,b1d2,b1d2,b1d2
5803,WHITE,200,b2b4,b2b4,b2b4
5804,WHITE,22,a1b1,a1b1,a1b1
5805,WHITE,358,a3b4,a3b4,a3b4
5806,WHITE,225,c2c3,c2c3,c2c3
5807,WHITE,427,d3b5,d3b5,d3b5
5808,WHITE,755,b5c6,b5c6,b5c6
5809,WHITE,566,b4b5,b4b5,b4b5
5810,WHITE,1,O-O,O-O,e1g1
5811,WHITE,76,d1e2,d1e2,d1e2
5812,WHITE,971,c6b7,c6b7,c6b7
5813,WHITE,1498,d2c4,d2c4,d2c4
5814,WHITE,269,e2c4,e2c4,e2c4
5815,WHITE,601,c4b3,c4b3,c4b3
5816,WHITE,48,c1g5,c1g5,c1g5
5817,WHITE,896,g5e3,g5e3,g5e3
5818,WHITE,41,b1d1,b1d1,b1d1
5819,WHITE,377,b3d5,b3d5,b3d5
5820,WHITE,452,e3c5,e3c5,e3c5
5821,WHITE,69,d1d5,d1d5,d1d5
5822,WHITE,126,f1b1,f1b1,f1b1
5823,WHITE,1557,f3e5,f3e5,f3e5
5824,WHITE,42,b1c1,b1c1,b1c1
5825,WHITE,56,c1c2,c1c2,c1c2
5826,WHITE,800,d5d8,d5d8,d5d8
5827,WHITE,317,g2g3,g2g3,g2g3
5828,WHITE,404,c3c4,c3c4,c3c4
5829,WHITE,590,c4c5,c4c5,c4c5
5830,WHITE,143,g1f1,g1f1,g1f1
5831,WHITE,123,f1e1,f1e1,f1e1
5832,WHITE,756,b5b6,b5b6,b5b6
5833,WHITE,781,c5b6,c5b6,c5b6
5834,WHITE,218,c2c6,c2c6,c2c6
5835,WHITE,337,h2h4,h2h4,h2h4
5836,WHITE,715,h4h5,h4h5,h4h5
5837,WHITE,906,h5g6,h5g6,h5g6
5838,WHITE,291,f2f4,f2f4,f2f4
5839,WHITE,975,c6e6,c6e6,c6e6
5840,WHITE,669,f4f5,f4f5,f4f5
5841,WHITE,859,f5f6,f5f6,f5f6
5842,WHITE,1017,e6e8,e6e8,e6e8
5843,WHITE,98,e1e2,e1e2,e1e2
5844,WHITE,271,e2e3,e2e3,e2e3
5845,WHITE,1045,f6f7,f6f7,f6f7
5846,WHITE,464,e3e2,e3e2,e3e2
5847,WHITE,1858,f7f8q,f7f8q,f7f8q
5848,WHITE,1410,f8f4,f8f4,f8f4
5849,WHITE,671,f4h4,f4h4,f4h4
5850,BLACK,202,b2b3,g7g6,g7g6
5851,BLACK,57,c1b2,f8g7,f8g7
5852,BLACK,317,g2g3,b7b6,b7b6
5853,BLACK,118,f1g2,c8b7,c8b7
5854,BLACK,271,e2e3,d7d6,d7d6
